5.3313,4.5792,-1
4.3385,4.1576,-1
4.4371,5.0997,1
4.4616,4.0029,-1
6.5034,1.682,-1
4.6494,4.7628,1
3.9326,8.2679,1
3.6508,5.3485,1
4.3427,3.8315,-1
5.3571,4.0533,-1
3.5568,4.7401,1
5.2945,4.5899,-1
3.4146,5.2774,1
4.5746,3.6778,-1
4.0505,3.7146,-1
5.5921,5.7861,1
6.1561,4.017,-1
4.3225,5.2703,1
4.6404,4.3436,-1
5.8613,3.6078,-1
4.5318,4.818,1
4.1974,3.7951,-1
2.5489,5.5536,1
3.9911,4.7938,1
6.4142,4.6671,-1
4.0522,4.8442,1
2.7526,4.6304,1
4.0421,5.8554,1
6.414,4.7296,-1
6.0083,3.9897,-1
2.7025,2.498,-1
5.2019,5.4418,1
3.2178,4.5643,1
6.3919,4.1705,-1
3.7711,4.933,1
4.3711,4.9265,1
4.2534,4.1226,-1
5.2087,4.7687,-1
3.3573,4.1708,1
4.2099,3.9603,-1
6.1576,3.9603,-1
4.9434,4.9216,-1
5.8831,4.9372,-1
4.833,3.431,-1
4.594,6.0045,1
3.2368,5.6391,1
6.3453,4.1958,-1
3.6407,3.0325,-1
5.8946,6.485,1
4.6216,4.027,-1
4.21,3.9583,-1
4.0268,6.7853,1
4.8807,4.5655,-1
2.4445,4.8205,1
4.2955,4.9501,1
5.6705,4.0208,-1
4.2676,3.7945,-1
3.959,4.8095,1
4.153,5.2533,1
5.4501,4.1204,-1
4.2251,4.2486,1
3.8015,4.4581,1
4.4666,4.5148,1
3.853,2.9952,-1
4.6107,4.9326,1
4.5997,4.0841,-1
4.1074,6.2377,1
5.4478,6.3152,1
4.3593,5.1296,1
4.9234,5.2521,1
6.4771,3.484,-1
3.6639,6.3489,1
4.8306,3.8404,-1
3.4625,4.1269,1
3.4398,4.9273,1
4.0431,5.0422,1
3.4051,4.2579,1
4.6721,5.0211,1
5.3138,2.799,-1
6.3608,5.5494,-1
4.8338,5.2668,1
4.4193,3.9159,-1
4.6077,5.4798,1
5.2324,4.4781,-1
4.8114,4.905,1
6.0405,4.5348,-1
1.5705,4.7034,1
3.6018,4.703,1
5.6197,5.1682,-1
5.457,4.1786,-1
5.2655,2.9161,-1
4.959,4.9246,-1
3.8332,4.8015,1
3.8778,6.4005,1
4.064,5.137,1
4.6955,6.3473,1
3.6115,5.2726,1
1.8392,4.4105,1
3.9146,3.3741,-1
2.1772,4.2379,1
4.2321,6.11,1
3.2611,4.4158,1
4.1694,4.5872,1
3.7737,5.1578,1
4.0856,4.9545,1
3.7785,5.5908,1
5.0419,5.166,1
4.2065,4.5562,1
4.7192,5.164,1
4.369,4.651,1
3.8429,3.3945,-1
6.2248,5.2332,-1
4.4735,3.0939,-1
5.2711,3.8698,-1
6.8728,3.6445,-1
3.0486,2.4858,-1
5.3516,5.4182,1
4.3681,5.7083,1
2.5022,5.4029,1
2.79,3.1021,1
3.6855,3.3979,-1
4.2615,4.8933,1
3.8365,4.5696,1
5.3191,4.7646,-1
4.7444,3.3189,-1
4.7292,5.424,1
5.148,5.2419,1
3.8284,4.6127,1
4.0608,3.239,-1
4.1952,3.2528,-1
5.5551,4.8667,-1
4.2762,6.6705,1
3.22,4.2159,1
5.1398,4.2102,-1
3.8475,3.7789,-1
3.7975,4.2411,1
4.0838,6.0053,1
3.7536,2.914,-1
6.0216,5.8333,-1
3.9014,3.9408,1
3.9275,5.3688,1
2.706,5.2329,1
3.7707,5.7068,1
4.8959,3.8693,-1
5.2436,2.7965,-1
4.9513,2.804,-1
4.5084,4.0688,-1
4.381,4.7668,1
4.6116,4.7196,1
6.2679,5.726,-1
3.9285,3.431,-1
4.1668,5.6908,1
6.1053,5.9037,-1
4.5465,2.6596,-1
4.2759,5.1344,1
5.9561,1.9933,-1
3.6648,5.4947,1
3.3837,6.1471,1
5.2529,3.5591,-1
4.2376,4.8306,1
2.61,3.4217,1
4.6536,4.0321,-1
5.1806,4.1609,-1
5.0762,4.2078,-1
2.687,3.4854,1
5.2519,2.8424,-1
5.7196,4.0972,-1
5.5185,2.6872,-1
5.7473,4.5457,-1
4.5866,5.3658,1
4.3175,5.361,1
5.7086,4.5059,-1
5.9166,4.3756,-1
5.4093,4.6577,-1
4.5931,4.5247,-1
5.523,5.463,-1
4.0818,3.4317,-1
6.4559,5.1735,-1
4.3685,2.8713,-1
